CustomerID,Recency,Frequency,MonetaryValue,AvgTransactionValue,CLV,RollingAvgAmount
17581,0,25,11045.04,441.8016,11045.04,25.14514393939394
17582,235,1,175.27,175.27,175.27,5.841781609195402
17584,6,2,1242.3,621.15,1242.3,36.08285714285714
17585,108,4,1133.07,283.2675,1133.07,5.3099688473520255
17588,99,3,1240.2,413.40000000000003,1240.2,49.01739130434783
17589,59,4,2404.17,601.0425,2404.17,9.494973649538865
17590,1,3,1479.22,493.0733333333333,1479.22,7.298540630182421
17591,72,7,2225.9700000000003,317.9957142857143,2225.9700000000003,13.288172690763052
17593,3,5,3927.34,785.4680000000001,3927.34,18.423661971830988
17594,84,2,993.1800000000001,496.59000000000003,993.1800000000001,20.274
17595,11,2,388.79,194.395,388.79,4.551686746987952
17596,22,7,2827.93,403.98999999999995,2827.93,10.410283950617284
17597,213,1,2044.3700000000001,2044.3700000000001,2044.3700000000001,37.20018181818182
17600,17,1,161.67000000000002,161.67000000000002,161.67000000000002,13.429871794871795
17601,238,1,116.00999999999999,116.00999999999999,116.00999999999999,14.66888888888889
17602,1,6,5102.97,850.495,5102.97,9.116672619047618
17603,77,1,394.72,394.72,394.72,39.01242424242424
17604,216,2,309.36,154.68,309.36,4.755978835978835
17608,32,2,193.42,96.71,193.42,3.231271186440678
17609,40,5,1112.22,222.44400000000002,1112.22,4.6920393811533065
17611,6,15,3984.22,265.61466666666666,3984.22,6.906267361111112
17612,52,6,2048.45,341.4083333333333,2048.45,15.179629629629632
17613,22,14,4559.150000000001,325.65357142857147,4559.150000000001,14.631677350427353
17614,56,1,390.07,390.07,390.07,3.8908666666666663
17615,129,3,329.6,109.86666666666667,329.6,22.92083333333333
17616,173,3,571.1999999999999,190.39999999999998,571.1999999999999,240.26666666666665
17618,5,3,971.58,323.86,971.58,12.262777777777778
17619,311,1,218.52,218.52,218.52,2.825151515151515
17620,59,1,81.44,81.44,81.44,21.52
17621,20,3,1379.9,459.9666666666667,1379.9,56.357692307692304
17623,32,1,527.05,527.05,527.05,15.971212121212119
17624,14,2,843.48,421.74,843.48,17.212266666666668
17625,17,4,2047.0,511.75,2047.0,6.448201058201059
17628,80,1,75.75,75.75,75.75,15.895000000000001
17629,5,8,1814.1200000000001,226.76500000000001,1814.1200000000001,14.765880758807588
17630,169,2,503.6,251.8,503.6,19.016666666666666
17631,1,3,528.33,176.11,528.33,13.693846153846152
17633,30,4,1324.84,331.21,1324.84,19.006214285714286
17634,35,9,2361.9700000000003,262.4411111111111,2361.9700000000003,7.961683501683506
17636,18,1,285.56,285.56,285.56,14.274666666666667
17637,30,2,547.0600000000001,273.53000000000003,547.0600000000001,15.434857142857144
17639,275,1,108.5,108.5,108.5,16.55238095238095
17640,86,1,621.66,621.66,621.66,131.06799999999998
17642,119,2,712.29,356.145,712.29,17.2805
17643,372,1,101.55,101.55,101.55,12.25625
17644,0,11,2895.64,263.24,2895.6400000000003,18.516942675159232
17646,218,3,1008.39,336.13,1008.39,19.874313725490197
17647,64,1,133.06,133.06,133.06,19.612142857142857
17648,60,4,1797.5,449.375,1797.5,19.520879120879123
17649,137,1,868.49,868.49,868.49,16.719679487179487
17650,20,1,166.07999999999998,166.07999999999998,166.07999999999998,22.66
17651,11,10,3945.0,394.5,3945.0,16.992456896551722
17652,24,12,4867.72,405.6433333333334,4867.72,18.774272844272847
17653,36,4,1207.56,301.89,1207.56,24.425454545454546
17654,276,1,117.55,117.55,117.55,5.260227272727273
17655,10,7,2638.94,376.99142857142857,2638.94,29.74659340659341
17656,72,5,1674.69,334.938,1674.69,20.375284552845528
17658,25,2,595.42,297.71,595.42,32.18421052631579
17659,16,12,2999.46,249.955,2999.46,18.937405063291134
17660,140,1,196.0,196.0,196.0,3.5855555555555556
17663,25,7,1802.91,257.55857142857144,1802.91,20.967558139534884
17664,18,2,604.64,302.32,604.64,14.04093023255814
17666,3,2,728.16,364.08,728.16,39.126666666666665
17667,65,5,2055.51,411.10200000000003,2055.51,17.700948275862068
17668,0,2,347.75,173.875,347.75,22.05666666666667
17669,42,7,3406.7200000000003,486.67428571428576,3406.7200000000003,49.52039215686275
17670,227,1,205.7,205.7,205.7,20.124242424242425
17671,15,4,1572.71,393.1775,1572.71,29.444716981132075
17672,49,2,3178.17,1589.085,3178.17,28.88912121212121
17673,1,6,1629.12,271.52,1629.12,7.1703083700440535
17674,73,2,551.04,275.52,551.04,20.375185185185185
17675,0,31,20374.28,657.2348387096774,20374.28,28.849002364066198
17676,3,6,1387.68,231.28,1387.68,17.703162393162394
17677,1,30,16363.23,545.441,16363.230000000001,53.79528508771931
17678,263,1,298.11,298.11,298.11,18.913125
17679,52,2,1992.1100000000001,996.0550000000001,1992.1100000000001,64.03533333333334
17680,23,1,184.4,184.4,184.4,18.796969696969697
17682,9,6,2474.33,412.3883333333333,2474.33,21.11737288135593
17684,43,1,239.41,239.41,239.41,15.434000000000001
17685,16,7,3191.53,455.9328571428572,3191.53,25.64505128205128
17686,6,7,5739.46,819.9228571428572,5739.46,20.069790209790206
17690,29,15,4757.95,317.19666666666666,4757.95,18.704101562500004
17691,357,2,290.40000000000003,145.20000000000002,290.40000000000003,15.331578947368422
17692,126,4,740.94,185.235,740.94,15.969347826086958
17693,136,1,200.47,200.47,200.47,12.466875
17694,141,1,283.12,283.12,283.12,18.845777777777776
17695,131,2,765.34,382.67,765.34,22.104000000000003
17696,37,8,2285.71,285.71375,2285.71,20.09365217391304
17697,235,1,338.95,338.95,338.95,17.54385964912281
17698,260,1,154.95,154.95,154.95,19.01875
17700,16,4,2534.64,633.66,2534.64,18.257946009389673
17701,252,1,417.95,417.95,417.95,17.444444444444446
17702,29,4,1824.37,456.0925,1824.37,24.598693693693697
17703,34,3,798.74,266.24666666666667,798.74,14.472242424242424
17704,168,2,885.19,442.595,885.19,28.505591397849464
17705,2,9,1823.52,202.61333333333334,1823.52,17.689514563106798
17706,3,17,10504.49,617.9111764705882,10504.49,27.475942408376962
17707,184,2,152.4,76.2,152.4,27.810000000000002
17708,187,2,267.08,133.54,267.08,7.351238095238096
17709,169,1,137.45,137.45,137.45,19.08452380952381
17711,10,2,385.1,192.55,385.1,16.603985507246378
17712,44,1,522.91,522.91,522.91,18.264425287356325
17714,320,1,153.0,153.0,153.0,15.305000000000001
17715,200,1,326.4,326.4,326.4,326.4
17716,22,11,5655.99,514.180909090909,5655.99,22.71172789115646
17718,231,1,139.35,139.35,139.35,23.15833333333333
17719,37,15,5396.04,359.736,5396.04,19.701240875912404
17720,25,4,1195.94,298.985,1195.94,24.986266666666666
17722,95,4,2424.04,606.01,2424.04,21.486434782608697
17723,126,6,3276.4000000000005,546.0666666666667,3276.4000000000005,276.755
17724,70,3,1033.0,344.3333333333333,1033.0,25.880000000000003
17725,15,11,3439.08,312.64363636363635,3439.08,17.955885416666664
17727,14,1,1060.25,1060.25,1060.25,15.98308080808081
17728,3,3,2876.01,958.6700000000001,2876.01,17.40167676767677
17730,2,13,5298.4800000000005,407.5753846153847,5298.4800000000005,24.35862385321101
17731,78,4,1240.11,310.0275,1240.11,18.530373134328357
17732,372,1,303.97,303.97,303.97,16.91962962962963
17733,38,2,692.19,346.095,692.19,19.21761904761905
17734,53,3,700.63,233.54333333333332,700.63,16.10302325581395
17735,1,19,13110.02,690.001052631579,13110.02,19.020521739130434
17736,8,3,377.44,125.81333333333333,377.44,14.140133333333333
17737,8,2,168.24,84.12,168.24,16.319
17738,18,4,1879.05,469.7625,1879.05,19.7080412371134
17739,11,7,2791.35,398.7642857142857,2791.35,59.24574468085106
17742,112,2,355.11,177.555,355.11,23.051111111111116
17744,3,6,2322.4,387.06666666666666,2322.4,17.037941176470586
17746,239,1,110.25,110.25,110.25,20.591666666666665
17747,112,1,71.4,71.4,71.4,71.4
17749,177,2,674.52,337.26,674.52,19.12147619047619
17750,4,9,1797.57,199.73,1797.57,9.377685664939548
17752,358,1,80.64,80.64,80.64,80.64
17754,0,5,1772.26,354.452,1772.26,19.106521739130436
17757,0,30,5605.29,186.843,5605.29,7.547411156095367
17758,18,8,3456.7,432.0875,3456.7,8.429490291262137
17759,16,3,834.99,278.33,834.99,8.78963157894737
17760,21,2,287.59,143.795,287.59,11.824933333333334
17761,32,1,712.78,712.78,712.78,35.15157894736842
17763,262,1,15.0,15.0,15.0,15.0
17764,50,2,818.82,409.41,818.82,10.925066666666666
17765,158,3,371.88,123.96,371.88,6.565350877192983
17767,14,1,271.2,271.2,271.2,12.127619047619048
17768,7,3,2273.1800000000003,757.7266666666668,2273.1800000000003,21.57504761904762
17769,12,10,3997.98,399.798,3997.98,12.890602150537635
17770,198,5,1143.27,228.654,1143.27,30.482982456140356
17771,56,2,245.81,122.905,245.81,4.436296296296297
17772,10,2,182.77,91.385,182.77,3.3503773584905665
17774,96,4,1225.41,306.3525,1225.41,7.789166666666666
17775,254,1,56.4,56.4,56.4,17.46666666666667
17777,24,3,665.86,221.95333333333335,665.86,3.464733676975945
17779,20,3,658.57,219.52333333333334,658.57,8.072682926829268
17781,158,2,188.02,94.01,188.02,16.254444444444445
17783,71,2,283.47,141.735,283.47,4.262238805970149
17785,52,1,131.94,131.94,131.94,9.781794871794872
17786,84,2,278.74,139.37,278.74,3.918263888888889
17787,152,4,1865.19,466.2975,1865.19,14.019203980099503
17788,73,2,1117.9,558.95,1117.9,96.61166666666666
17789,280,1,225.9,225.9,225.9,16.448214285714286
17790,26,14,1965.55,140.39642857142857,1965.55,10.466754385964911
17791,29,1,106.1,106.1,106.1,9.629999999999999
17793,24,1,323.04,323.04,323.04,5.486896551724138
17795,179,2,350.39,175.195,350.39,7.759202898550726
17796,39,4,697.9,174.475,697.9,8.425304878048781
17797,21,3,780.43,260.1433333333333,780.43,7.142687687687688
17799,21,10,3055.93,305.59299999999996,3055.9299999999994,7.446687091503266
17800,36,9,1199.01,133.22333333333333,1199.01,11.487516025641025
17802,81,3,1285.04,428.34666666666664,1285.04,9.21022619047619
17805,73,1,512.31,512.31,512.31,44.463
17806,10,1,546.04,546.04,546.04,12.292596899224806
17809,15,12,5411.91,450.9925,5411.91,89.32530054644809
17811,3,39,7837.7300000000005,200.9674358974359,7837.7300000000005,9.161766549157848
17812,12,4,732.16,183.04,732.16,5.138900709219858
17813,13,5,1770.88,354.17600000000004,1770.88,4.761087151841868
17816,36,4,36.56,9.14,36.56,2.075686274509804
17817,3,3,387.68,129.22666666666666,387.67999999999995,11.777777777777777
17819,71,7,3704.87,529.2671428571429,3704.87,75.62854166666666
17824,50,1,298.4,298.4,298.4,24.486153846153847
17827,4,5,1995.46,399.092,1995.46,9.081333333333339
17828,22,4,1820.09,455.0225,1820.09,26.991865671641794
17829,298,1,889.24,889.24,889.24,29.89466666666667
17830,1,3,398.7,132.9,398.70000000000005,17.33913043478261
17831,32,1,35.400000000000006,35.400000000000006,35.400000000000006,17.700000000000003
17832,49,1,155.37,155.37,155.37,2.5105464480874313
17835,2,3,350.64,116.88,350.64,5.63931693989071
17836,46,1,110.21000000000001,110.21000000000001,110.21000000000001,4.031180555555555
17837,41,8,1593.38,199.1725,1593.38,9.41319526627219
17838,26,5,2779.3,555.86,2779.3,22.800895316804407
17839,41,1,338.8,338.8,338.8,5.954107142857143
17841,1,124,40991.57,330.5771774193548,40991.57,5.224071194936492
17843,302,1,205.48,205.48,205.48,5.450585585585586
17844,106,1,51.559999999999995,51.559999999999995,51.559999999999995,11.481333333333334
17846,84,1,2033.1,2033.1,2033.1,2033.1
17848,80,9,901.2,100.13333333333334,901.2,15.741372549019607
17849,217,4,605.8000000000001,151.45000000000002,605.8000000000001,22.13205128205128
17850,371,34,5391.21,158.565,5391.21,18.13181818181818
17852,11,2,114.34,57.17,114.34,4.8405555555555555
17854,184,2,311.26,155.63,311.26,15.232333333333335
17855,372,1,208.97,208.97,208.97,12.364313725490195
17856,1,4,1418.03,354.5075,1418.03,95.2551111111111
17857,3,23,26879.04,1168.6539130434783,26879.04,492.51216049382714
17858,5,12,5155.66,429.6383333333333,5155.66,25.95139028475712
17859,304,1,148.21,148.21,148.21,6.144533333333333
17860,368,1,252.8,252.8,252.8,4.372844827586206
17861,2,8,2100.8,262.6,2100.8,9.49740990990991
17862,323,1,330.9,330.9,330.9,32.53181818181818
17863,58,6,3160.0,526.6666666666666,3160.0,21.372229729729728
17864,12,3,597.5,199.16666666666666,597.5,5.858790849673203
17865,30,20,10526.32,526.316,10526.32,28.46764864864865
17866,142,1,329.65000000000003,329.65000000000003,329.65000000000003,32.50555555555556
17867,29,6,1197.1000000000001,199.51666666666668,1197.1000000000001,16.45590717299578
17869,106,5,428.18,85.636,428.17999999999995,10.383666666666667
17870,1,12,1894.35,157.86249999999998,1894.35,7.753817204301075
17871,204,1,155.9,155.9,155.9,14.722
17873,79,5,1859.16,371.832,1859.1599999999999,42.50810606060607
17874,184,6,683.46,113.91000000000001,683.46,15.00282608695652
17877,169,1,237.61,237.61,237.61,22.002222222222226
17878,43,1,379.45,379.45,379.45,14.074743589743589
17879,173,1,178.52,178.52,178.52,14.699444444444445
17880,364,1,458.92,458.92,458.92,17.537307692307692
17881,303,1,133.35,133.35,133.35,19.354166666666668
17883,2,4,671.77,167.9425,671.77,4.655183908045977
17884,3,4,717.45,179.3625,717.45,6.1223646723646725
17885,11,1,190.19,190.19,190.19,3.0012239583333336
17886,31,3,899.61,299.87,899.61,7.714006116207951
17887,128,1,111.35,111.35,111.35,8.977500000000001
17888,20,8,726.05,90.75625,726.05,10.086194029850747
17889,211,2,203.87,101.935,203.87,9.366428571428571
17890,322,2,602.09,301.045,602.09,6.38177304964539
17891,161,1,203.85999999999999,203.85999999999999,203.85999999999999,6.37235294117647
17892,55,3,244.1,81.36666666666666,244.09999999999997,6.729166666666667
17893,224,1,112.25,112.25,112.25,7.2828125
17894,71,8,1119.81,139.97625,1119.81,5.81188255613126
17895,43,1,98.0,98.0,98.0,6.117708333333333
17896,22,1,256.32,256.32,256.32,115.92
17897,172,3,566.6,188.86666666666667,566.6,4.995979532163743
17898,84,2,152.06,76.03,152.06,5.196785714285715
17899,158,1,155.8,155.8,155.8,4.785104166666667
17900,189,2,112.19999999999999,56.099999999999994,112.19999999999999,18.566666666666666
17901,28,1,110.38,110.38,110.38,5.442807017543859
17904,20,1,191.67000000000002,191.67000000000002,191.67000000000002,5.12859649122807
17905,70,4,800.24,200.06,800.24,18.391617647058826
17906,246,1,72.9,72.9,72.9,6.2250000000000005
17908,373,1,243.28,243.28,243.28,4.393620689655172
17911,8,1,366.23,366.23,366.23,9.526367521367522
17912,309,5,311.01,62.202,311.01,7.942368421052632
17913,58,2,411.6,205.8,411.6,6.738559322033898
17914,3,1,336.43,336.43,336.43,3.9948750000000004
17917,44,3,341.28,113.75999999999999,341.28,3.601560283687944
17919,87,1,1304.04,1304.04,1304.04,52.419130434782616
17920,3,17,4204.1,247.3,4204.1,6.039894636015327
17921,63,4,826.52,206.63,826.52,5.714735632183909
17923,281,1,207.50000000000003,207.50000000000003,207.50000000000003,207.50000000000003
17924,11,7,2962.5,423.2142857142857,2962.5,96.13032258064516
17925,372,1,244.08,244.08,244.08,244.08
17926,132,2,397.29,198.645,397.29,18.824920634920637
17928,44,2,212.54,106.27,212.54,8.919855072463768
17929,10,4,843.0,210.75,843.0,151.95333333333332
17930,35,5,1740.48,348.096,1740.48,46.61282051282051
17931,133,2,408.36,204.18,408.36,5.588512820512819
17932,28,3,1331.57,443.8566666666666,1331.57,14.758000000000001
17934,51,2,704.25,352.125,704.25,32.16365079365079
17935,137,2,145.79,72.895,145.79,5.3405172413793105
17936,4,1,389.84,389.84,389.84,5.050606060606061
17937,8,7,4301.22,614.46,4301.22,103.14558139534884
17939,159,1,99.14,99.14,99.14,7.878055555555555
17940,48,10,4106.4400000000005,410.64400000000006,4106.4400000000005,213.0778947368421
17941,130,1,304.56,304.56,304.56,145.74
17942,7,1,77.50000000000001,77.50000000000001,77.50000000000001,20.325000000000003
17946,232,2,149.57999999999998,74.78999999999999,149.57999999999998,7.0248333333333335
17947,36,1,176.68,176.68,176.68,18.497777777777777
17948,146,1,358.56000000000006,358.56000000000006,358.56000000000006,358.56000000000006
17949,0,45,58510.48,1300.232888888889,58510.48,839.1640000000001
17950,71,3,482.2,160.73333333333332,482.19999999999993,6.642370892018779
17951,39,3,1008.5400000000001,336.18,1008.54,50.706
17954,4,12,2332.72,194.39333333333332,2332.72,4.815285223367696
17955,198,4,557.3,139.325,557.3,23.400877192982456
17956,248,1,12.75,12.75,12.75,12.75
17957,65,1,111.68,111.68,111.68,3.409032258064516
17958,116,1,508.46000000000004,508.46000000000004,508.46000000000004,36.81809523809524
17960,170,1,73.78,73.78,73.78,2.7844230769230767
17961,20,39,1296.44,33.242051282051285,1296.44,5.206586345381523
17962,141,1,102.83,102.83,102.83,2.9071904761904768
17964,31,2,471.7,235.85,471.7,4.614054487179487
17965,37,14,2622.57,187.32642857142858,2622.57,7.950440729483285
17966,37,5,1098.43,219.686,1098.43,15.45485294117647
17967,371,1,123.07,123.07,123.07,2.279097222222222
17968,373,1,277.35,277.35,277.35,3.3174509803921572
17969,165,2,228.2,114.1,228.2,15.50297619047619
17970,210,1,582.59,582.59,582.59,18.19215053763441
17972,241,1,136.04,136.04,136.04,4.494516129032258
17973,51,1,337.04,337.04,337.04,22.074
17974,24,3,740.79,246.92999999999998,740.79,4.186955307262567
17975,14,13,4488.81,345.29307692307697,4488.81,15.375202702702705
17976,371,1,353.19,353.19,353.19,5.42574358974359
17977,28,1,288.14,288.14,288.14,14.664285714285715
17978,364,1,300.91999999999996,300.91999999999996,300.91999999999996,24.121805555555554
17979,35,4,757.71,189.4275,757.71,5.142534246575344
17980,165,3,811.45,270.48333333333335,811.45,25.11777777777778
17984,144,1,152.68,152.68,152.68,3.359375
17985,21,1,634.95,634.95,634.95,27.2768115942029
17986,55,1,20.8,20.8,20.8,20.8
17987,184,1,198.57,198.57,198.57,13.13423076923077
17988,11,7,201.12,28.731428571428573,201.12,5.202456140350878
17990,236,3,630.84,210.28,630.84,21.973793103448276
17991,224,2,93.35,46.675,93.35,11.926666666666666
17994,121,4,678.49,169.6225,678.49,8.036399176954733
17995,281,1,76.1,76.1,76.1,30.825
17997,73,8,1970.67,246.33375,1970.67,11.828885542168669
17999,36,2,382.06,191.03,382.06,4.122867383512545
18001,11,2,417.23,208.615,417.23,6.985977011494253
18004,361,1,169.47,169.47,169.47,4.237
18005,3,2,249.72,124.86,249.72,4.136583333333332
18006,22,1,444.68,444.68,444.68,19.79871212121212
18008,69,9,2116.19,235.13222222222223,2116.19,70.61977777777777
18009,234,1,257.34,257.34,257.34,7.9470833333333335
18010,256,1,174.8,174.8,174.8,13.714880952380952
18011,372,1,102.78999999999999,102.78999999999999,102.78999999999999,3.5457738095238094
18013,154,2,187.29,93.645,187.29,5.979946236559139
18014,27,1,166.42,166.42,166.42,5.286458333333333
18015,3,1,120.03,120.03,120.03,2.694855072463768
18016,31,5,1483.56,296.712,1483.56,11.851300813008129
18017,80,3,523.0,174.33333333333334,523.0,170.44444444444446
18018,107,2,122.14,61.07,122.14,5.033275862068965
18019,51,1,38.45,38.45,38.45,8.013333333333334
18022,35,1,668.11,668.11,668.11,3.495122164048866
18024,152,2,389.78,194.89,389.78,16.887539682539682
